.mag.0,.mag.1,.mag.2
2000,-9107,6532
2112,-9063,6568
2112,-9063,6568
2112,-9063,6568
2224,-9035,6669
2224,-9035,6669
2224,-9035,6669
2224,-9035,6669
2367,-9028,6753
2367,-9028,6753
2367,-9028,6753
2489,-8959,6786
2489,-8959,6786
2489,-8959,6786
2489,-8959,6786
2578,-8917,6857
2578,-8917,6857
2578,-8917,6857
2679,-8888,6943
2679,-8888,6943
2679,-8888,6943
2679,-8888,6943
2761,-8827,6984
2761,-8827,6984
2761,-8827,6984
2872,-8768,7052
2872,-8768,7052
2872,-8768,7052
2872,-8768,7052
2981,-8719,7103
2981,-8719,7103
2981,-8719,7103
3075,-8647,7149
3075,-8647,7149
3075,-8647,7149
3075,-8647,7149
3201,-8585,7189
3201,-8585,7189
3201,-8585,7189
3272,-8518,7164
3272,-8518,7164
3272,-8518,7164
3415,-8450,7196
3415,-8450,7196
3415,-8450,7196
3521,-8361,7173
3521,-8361,7173
3521,-8361,7173
3521,-8361,7173
3638,-8291,7196
3638,-8291,7196
3638,-8291,7196
3757,-8214,7216
3757,-8214,7216
3757,-8214,7216
3757,-8214,7216
3830,-8095,7183
3830,-8095,7183
3830,-8095,7183
3957,-7978,7185
3957,-7978,7185
3957,-7978,7185
3957,-7978,7185
4063,-7860,7136
4063,-7860,7136
4063,-7860,7136
4168,-7772,7133
4168,-7772,7133
4168,-7772,7133
4261,-7674,7110
4261,-7674,7110
4261,-7674,7110
4261,-7674,7110
4355,-7559,7071
4355,-7559,7071
4355,-7559,7071
4466,-7434,6995
4466,-7434,6995
4466,-7434,6995
4466,-7434,6995
4532,-7265,6919
4532,-7265,6919
4532,-7265,6919
4532,-7265,6919
4635,-7072,6794
4635,-7072,6794
4635,-7072,6794
4709,-6917,6731
4709,-6917,6731
4709,-6917,6731
4709,-6917,6731
4774,-6760,6614
4774,-6760,6614
4774,-6760,6614
4826,-6570,6496
4826,-6570,6496
4826,-6570,6496
4826,-6570,6496
4850,-6409,6405
4850,-6409,6405
4850,-6409,6405
4850,-6409,6405
4869,-6205,6304
4869,-6205,6304
4869,-6205,6304
4869,-6205,6304
4840,-6025,6210
4840,-6025,6210
4840,-6025,6210
4840,-6025,6210
4813,-5830,6144
4813,-5830,6144
4813,-5830,6144
4813,-5830,6144
4763,-5691,6083
4763,-5691,6083
4763,-5691,6083
4763,-5691,6083
4718,-5532,6110
4718,-5532,6110
4718,-5532,6110
4718,-5532,6110
4636,-5402,6166
4636,-5402,6166
4636,-5402,6166
4602,-5310,6191
4602,-5310,6191
4602,-5310,6191
4602,-5310,6191
4516,-5188,6233
4516,-5188,6233
4516,-5188,6233
4516,-5188,6233
4480,-5122,6267
4480,-5122,6267
4480,-5122,6267
4480,-5122,6267
4454,-5049,6260
4454,-5049,6260
4454,-5049,6260
4454,-5049,6260
4398,-4973,6302
4398,-4973,6302
4398,-4973,6302
4398,-4973,6302
4334,-4901,6259
4334,-4901,6259
4334,-4901,6259
4247,-4800,6264
4247,-4800,6264
4247,-4800,6264
4247,-4800,6264
4193,-4763,6262
4193,-4763,6262
4193,-4763,6262
4193,-4763,6262
4156,-4694,6216
4156,-4694,6216
4156,-4694,6216
4156,-4694,6216
4114,-4568,6162
4114,-4568,6162
4114,-4568,6162
4114,-4568,6162
4036,-4499,6107
4036,-4499,6107
4036,-4499,6107
3963,-4431,6063
3963,-4431,6063
3963,-4431,6063
3925,-4313,6014
3925,-4313,6014
3925,-4313,6014
3925,-4313,6014
3822,-4242,6061
3413,-3979,5958
3413,-3979,5958
3413,-3979,5958
3413,-3979,5958
3296,-3945,5973
3296,-3945,5973
3296,-3945,5973
3225,-3866,5945
3225,-3866,5945
3225,-3866,5945
3114,-3814,5904
3114,-3814,5904
3114,-3814,5904
3114,-3814,5904
2984,-3767,5927
2984,-3767,5927
2984,-3767,5927
2905,-3732,5876
2905,-3732,5876
2905,-3732,5876
2905,-3732,5876
2762,-3712,5833
2762,-3712,5833
2762,-3712,5833
2663,-3649,5822
2663,-3649,5822
2663,-3649,5822
2663,-3649,5822
2559,-3626,5819
2559,-3626,5819
2559,-3626,5819
2448,-3597,5755
2448,-3597,5755
2448,-3597,5755
2448,-3597,5755
2321,-3579,5747
2321,-3579,5747
2321,-3579,5747
2231,-3569,5713
2231,-3569,5713
2231,-3569,5713
2231,-3569,5713
2088,-3552,5695
2088,-3552,5695
2088,-3552,5695
1943,-3544,5653
1943,-3544,5653
1943,-3544,5653
1830,-3522,5653
1830,-3522,5653
1830,-3522,5653
1830,-3522,5653
1657,-3543,5593
1657,-3543,5593
1657,-3543,5593
1503,-3555,5608
1503,-3555,5608
1503,-3555,5608
1503,-3555,5608
1319,-3579,5575
1319,-3579,5575
1319,-3579,5575
1193,-3621,5553
1193,-3621,5553
1193,-3621,5553
1193,-3621,5553
1052,-3634,5505
1052,-3634,5505
1052,-3634,5505
1052,-3634,5505
898,-3692,5487
898,-3692,5487
898,-3692,5487
766,-3785,5417
766,-3785,5417
766,-3785,5417
766,-3785,5417
607,-3842,5369
607,-3842,5369
607,-3842,5369
497,-3922,5304
497,-3922,5304
497,-3922,5304
497,-3922,5304
390,-4019,5213
390,-4019,5213
390,-4019,5213
280,-4102,5161
280,-4102,5161
280,-4102,5161
280,-4102,5161
165,-4177,5111
165,-4177,5111
165,-4177,5111
79,-4293,5042
79,-4293,5042
79,-4293,5042
79,-4293,5042
-36,-4402,4986
-36,-4402,4986
-36,-4402,4986
-106,-4513,4977
-106,-4513,4977
-106,-4513,4977
-106,-4513,4977
-196,-4651,4981
-196,-4651,4981
-196,-4651,4981
-283,-4774,4962
-283,-4774,4962
-283,-4774,4962
-283,-4774,4962
-345,-4872,4937
-345,-4872,4937
-345,-4872,4937
-414,-5044,4942
-414,-5044,4942
-414,-5044,4942
-414,-5044,4942
-493,-5160,4972
-493,-5160,4972
-493,-5160,4972
-552,-5297,4968
-552,-5297,4968
-552,-5297,4968
-552,-5297,4968
-596,-5455,5053
-596,-5455,5053
-596,-5455,5053
-626,-5631,5073
-626,-5631,5073
-626,-5631,5073
-626,-5736,5061
-652,-5736,5061
-652,-5736,5061
-652,-5736,5061
-663,-5866,5102
-663,-5866,5102
-663,-5866,5102
-663,-5866,5102
-680,-5985,5113
-680,-5985,5113
-680,-5985,5113
-676,-6099,5059
-676,-6099,5059
-676,-6099,5059
-676,-6099,5059
-659,-6194,5087
-659,-6194,5087
-659,-6194,5087
-671,-6285,5052
-671,-6285,5052
-671,-6285,5052
-671,-6285,5052
-672,-6364,5060
-672,-6364,5060
-672,-6364,5060
-659,-6435,5048
-659,-6435,5048
-659,-6435,5048
-658,-6536,5038
-658,-6536,5038
-658,-6536,5038
-658,-6536,5038
-662,-6582,5031
-662,-6582,5031
-662,-6582,5031
-652,-6633,5086
-652,-6633,5086
-652,-6633,5086
-652,-6633,5086
-599,-6711,5102
-599,-6711,5102
-599,-6711,5102
-596,-6794,5139
-596,-6794,5139
-596,-6794,5139
-596,-6794,5139
-576,-6854,5132
-576,-6854,5132
-576,-6854,5132
-576,-6854,5132
-542,-6937,5176
-542,-6937,5176
-542,-6937,5176
-542,-6937,5215
-527,-6968,5215
-527,-6968,5215
-527,-6968,5215
-524,-6988,5209
-524,-6988,5209
-524,-6988,5209
-524,-6988,5209
-500,-7033,5190
-500,-7033,5190
-500,-7033,5190
-500,-7033,5190
-491,-7086,5197
-491,-7086,5197
-491,-7086,5197
-491,-7086,5236
-491,-7086,5236
-491,-7086,5236
-491,-7086,5236
-467,-7131,5222
-467,-7131,5222
-467,-7131,5222
-441,-7130,5257
-441,-7130,5257
-441,-7130,5257
-461,-7154,5222
-461,-7154,5222
-461,-7154,5222
-461,-7154,5222
-475,-7190,5222
-475,-7190,5222
-475,-7190,5222
-454,-7234,5245
-454,-7234,5245
-454,-7234,5245
-454,-7234,5245
-433,-7243,5167
-433,-7243,5167
-433,-7243,5167
-413,-7284,5149
-413,-7284,5149
-413,-7284,5149
-373,-7318,5136
-373,-7318,5136
-373,-7318,5136
-373,-7318,5136
-376,-7389,5114
-376,-7389,5114
-376,-7389,5114
-346,-7410,5109
-346,-7410,5109
-346,-7410,5109
-324,-7441,5015
-324,-7441,5015
-324,-7441,5015
-324,-7441,5015
-270,-7487,4979
-270,-7487,4979
-270,-7487,4979
-259,-7525,4953
-259,-7525,4953
-259,-7525,4953
-219,-7544,4935
-219,-7544,4935
-219,-7544,4935
-219,-7544,4935
-184,-7595,4905
-184,-7595,4905
-184,-7595,4905
-137,-7653,4885
-137,-7653,4885
-137,-7653,4885
-137,-7653,4885
-95,-7668,4907
-95,-7668,4907
-95,-7668,4907
-72,-7723,4914
-72,-7723,4914
-72,-7723,4914
-74,-7749,4898
-74,-7749,4898
-74,-7749,4898
-74,-7749,4898
-50,-7762,4857
-50,-7762,4857
-50,-7762,4857
-27,-7779,4790
-27,-7779,4790
-27,-7779,4790
-27,-7779,4790
30,-7787,4752
30,-7787,4752
30,-7787,4752
44,-7793,4709
44,-7793,4709
44,-7793,4709
44,-7793,4709
79,-7809,4673
79,-7809,4673
79,-7809,4673
116,-7826,4601
116,-7826,4601
116,-7826,4601
116,-7826,4601
152,-7860,4552
152,-7860,4552
152,-7860,4552
235,-7890,4515
235,-7890,4515
235,-7890,4515
235,-7890,4515
294,-7940,4447
294,-7940,4447
294,-7940,4447
400,-7973,4390
400,-7973,4390
400,-7973,4390
462,-8011,4336
462,-8011,4336
462,-8011,4336
462,-8011,4336
539,-8061,4285
539,-8061,4285
539,-8061,4285
657,-8107,4270
657,-8107,4270
657,-8107,4270
692,-8133,4227
692,-8133,4227
692,-8133,4227
692,-8133,4227
767,-8196,4211
767,-8196,4211
767,-8196,4211
767,-8196,4211
860,-8237,4187
860,-8237,4187
860,-8237,4187
936,-8302,4189
936,-8302,4189
936,-8302,4189
936,-8316,4194
985,-8316,4194
985,-8316,4194
985,-8316,4194
1037,-8345,4169
1037,-8345,4169
1037,-8345,4169
1086,-8367,4171
1086,-8367,4171
1086,-8367,4171
1086,-8367,4171
1121,-8383,4144
1121,-8383,4144
1121,-8383,4144
1153,-8405,4127
1153,-8405,4127
1153,-8405,4127
1153,-8405,4127
1139,-8393,4142
1139,-8393,4142
1139,-8393,4142
1164,-8402,4110
1164,-8402,4110
1164,-8402,4110
1164,-8402,4110
1190,-8390,4127
1190,-8390,4127
1190,-8390,4127
1210,-8396,4086
1210,-8396,4086
1210,-8396,4086
1210,-8396,4086
1200,-8387,4059
1200,-8387,4059
1200,-8387,4059
1225,-8348,4053
1225,-8348,4053
1225,-8348,4053
1225,-8348,4053
1205,-8316,4026
1205,-8316,4026
1205,-8316,4026
1233,-8278,3969
1233,-8278,3969
1233,-8278,3969
1233,-8278,3969
1221,-8224,3890
1221,-8224,3890
1221,-8224,3890
1218,-8181,3831
1218,-8181,3831
1218,-8181,3831
1218,-8181,3831
1224,-8113,3760
1224,-8113,3760
1224,-8113,3760
1199,-8032,3659
1199,-8032,3659
1199,-8032,3659
1173,-7931,3620
1173,-7931,3620
1173,-7931,3620
1173,-7931,3620
1157,-7845,3597
1157,-7845,3597
1157,-7845,3597
1157,-7845,3597
1134,-7772,3539
1134,-7772,3539
1134,-7772,3539
1125,-7681,3524
1125,-7681,3524
1125,-7681,3524
1123,-7595,3457
1123,-7595,3457
1123,-7595,3457
1123,-7595,3457
1090,-7482,3394
1090,-7482,3394
1090,-7482,3394
1121,-7381,3323
1121,-7381,3323
1121,-7381,3323
1121,-7381,3323
1139,-7273,3262
1139,-7273,3262
1139,-7273,3262
1149,-7138,3180
1149,-7138,3180
1149,-7138,3180
1149,-7138,3180
1177,-7022,3114
1177,-7022,3114
1177,-7022,3114
1209,-6897,3085
1209,-6897,3085
1209,-6897,3085
1262,-6740,3011
1262,-6740,3011
1262,-6740,3011
1262,-6740,3011
1257,-6589,2959
1257,-6589,2959
1257,-6589,2959
1316,-6464,3006
1316,-6464,3006
1316,-6464,3006
1316,-6464,3006
1327,-6299,2952
1327,-6299,2952
1327,-6299,2952
1327,-6299,2952
1347,-6148,2956
1347,-6148,2956
1347,-6148,2956
1344,-5982,3011
1344,-5982,3011
1344,-5982,3011
1372,-5825,2945
1372,-5825,2945
1372,-5825,2945
1402,-5660,2939
1402,-5660,2939
1402,-5660,2939
1402,-5660,2939
1482,-5494,3026
1482,-5494,3026
1482,-5494,3026
1520,-5344,3044
1520,-5344,3044
1520,-5344,3044
1520,-5344,3044
1609,-5225,3114
1609,-5225,3114
1609,-5225,3114
1702,-5105,3151
1702,-5105,3151
1702,-5105,3151
1702,-5105,3151
1827,-4973,3200
1827,-4973,3200
1827,-4973,3200
1934,-4931,3207
1934,-4931,3207
1934,-4931,3207
2020,-4910,3238
2020,-4910,3238
2020,-4910,3238
2020,-4910,3238
2091,-4851,3264
2091,-4851,3264
2091,-4851,3264
2091,-4851,3264
2207,-4832,3297
2207,-4832,3297
2207,-4832,3297
2261,-4806,3304
2261,-4806,3304
2261,-4806,3304
2261,-4806,3304
2360,-4764,3385
2360,-4764,3385
2360,-4764,3385
2441,-4736,3388
2441,-4736,3388
2441,-4736,3388
2441,-4736,3388
2518,-4705,3429
2518,-4705,3429
2518,-4705,3429
2518,-4705,3429
2620,-4682,3489
2620,-4682,3489
2620,-4682,3489
2620,-4682,3489
2703,-4657,3546
2703,-4657,3546
2703,-4657,3546
2785,-4634,3580
2785,-4634,3580
2785,-4634,3580
2785,-4634,3580
2881,-4625,3623
2881,-4625,3623
2881,-4625,3623
2881,-4625,3623
2972,-4620,3657
2972,-4620,3657
3348,-4683,3871
3348,-4683,3871
3348,-4683,3871
3466,-4701,3900
3466,-4701,3900
3466,-4701,3900
3556,-4745,3943
3556,-4745,3943
3556,-4745,3943
3556,-4745,3943
3641,-4786,4013
3641,-4786,4013
3641,-4786,4013
3641,-4786,4013
3711,-4816,4001
3711,-4816,4001
3711,-4816,4001
3821,-4868,4038
3821,-4868,4038
3821,-4868,4038
3821,-4868,4038
3868,-4961,4084
3868,-4961,4084
3868,-4961,4084
3868,-4961,4084
3952,-5028,4095
3952,-5028,4095
3952,-5028,4095
4030,-5114,4137
4030,-5114,4137
4030,-5114,4137
4030,-5114,4137
4093,-5200,4144
4093,-5200,4144
4093,-5200,4144
4147,-5306,4170
4147,-5306,4170
4147,-5306,4170
4147,-5306,4170
4223,-5398,4144
4223,-5398,4144
4223,-5398,4144
4264,-5513,4136
4264,-5513,4136
4264,-5513,4136
4264,-5513,4136
4331,-5608,4136
4331,-5608,4136
4331,-5608,4136
4407,-5744,4156
4407,-5744,4156
4407,-5744,4156
4407,-5744,4156
4443,-5864,4173
4443,-5864,4173
4443,-5864,4173
4494,-5999,4202
4494,-5999,4202
4494,-5999,4202
4494,-5999,4202
4517,-6169,4238
4517,-6169,4238
4517,-6169,4238
4537,-6268,4242
4537,-6268,4242
4537,-6268,4242
4537,-6268,4242
4565,-6420,4277
4565,-6420,4277
4565,-6420,4277
4602,-6514,4322
4602,-6514,4322
4602,-6514,4322
4602,-6514,4322
4583,-6618,4347
4583,-6618,4347
4583,-6618,4347
4634,-6718,4384
4634,-6718,4384
4634,-6718,4384
4634,-6718,4384
4655,-6796,4395
4655,-6796,4395
4655,-6796,4395
4640,-6863,4438
4640,-6863,4438
4640,-6863,4438
4640,-6863,4438
4631,-7005,4420
4631,-7005,4420
4631,-7005,4420
4631,-7005,4420
4618,-7142,4438
4618,-7142,4438
4618,-7142,4438
4580,-7255,4450
4580,-7255,4450
4580,-7255,4450
4580,-7255,4450
4538,-7376,4463
4538,-7376,4463
4538,-7376,4463
4454,-7479,4471
4454,-7479,4471
4454,-7479,4471
4454,-7479,4471
4435,-7580,4480
4435,-7580,4480
4435,-7580,4480
4412,-7672,4447
4412,-7672,4447
4412,-7672,4447
4412,-7672,4447
4339,-7784,4483
4339,-7784,4483
4339,-7784,4483
4262,-7861,4475
4262,-7861,4475
4262,-7861,4475
4219,-7985,4492
4219,-7985,4492
4219,-7985,4492
4219,-7985,4492
4116,-8073,4466
4116,-8073,4466
4116,-8073,4466
4060,-8151,4465
4060,-8151,4465
4060,-8151,4465
4060,-8151,4465
3948,-8278,4463
3948,-8278,4463
3948,-8278,4463
3837,-8366,4468
3837,-8366,4468
3837,-8366,4468
3837,-8366,4468
3736,-8427,4489
3736,-8427,4489
3736,-8427,4489
3635,-8535,4482
3635,-8535,4482
3635,-8535,4482
3635,-8535,4482
3514,-8597,4545
3514,-8597,4545
3514,-8597,4545
3376,-8643,4529
3376,-8643,4529
3376,-8643,4529
3376,-8643,4529
3248,-8700,4496
3248,-8700,4496
3248,-8700,4496
3117,-8780,4520
3117,-8780,4520
3117,-8780,4520
3117,-8780,4520
2961,-8820,4533
2961,-8820,4533
2961,-8820,4533
2821,-8817,4518
2821,-8817,4518
2821,-8817,4518
2821,-8817,4518
2715,-8832,4531
2715,-8832,4531
2715,-8832,4531
2573,-8836,4508
2573,-8836,4508
2573,-8836,4508
2573,-8836,4508
2446,-8866,4495
2446,-8866,4495
2446,-8866,4495
2310,-8860,4477
2310,-8860,4477
2310,-8860,4477
2310,-8860,4477
2185,-8867,4459
2185,-8867,4459
2185,-8867,4459
2045,-8832,4454
2045,-8832,4454
2045,-8832,4454
1934,-8813,4391
1934,-8813,4391
1934,-8813,4391
1934,-8813,4391
1808,-8751,4389
1808,-8751,4389
1808,-8751,4389
1673,-8707,4409
1673,-8707,4409
1673,-8707,4409
1673,-8707,4409
1578,-8692,4406
1578,-8692,4406
1578,-8692,4406
1495,-8644,4379
1495,-8644,4379
1495,-8644,4379
1495,-8644,4379
1413,-8604,4357
1413,-8604,4357
1413,-8604,4357
1312,-8538,4331
1312,-8538,4331
1312,-8538,4331
1230,-8482,4311
1230,-8482,4311
1230,-8482,4311
1230,-8482,4311
1136,-8427,4292
1136,-8427,4292
1136,-8427,4292
1079,-8377,4295
1079,-8377,4295
1079,-8377,4295
1079,-8377,4295
985,-8335,4274
985,-8335,4274
985,-8335,4274
920,-8236,4228
920,-8236,4228
920,-8236,4228
873,-8181,4183
873,-8181,4183
873,-8181,4183
873,-8181,4183
789,-8121,4156
789,-8121,4156
789,-8121,4156
710,-8028,4101
710,-8028,4101
710,-8028,4101
710,-8028,4101
667,-7931,4086
667,-7931,4086
667,-7931,4086
602,-7844,4025
602,-7844,4025
602,-7844,4025
554,-7759,3977
554,-7759,3977
554,-7759,3977
554,-7759,3977
531,-7631,3928
531,-7631,3928
531,-7631,3928
488,-7539,3900
488,-7539,3900
488,-7539,3900
488,-7436,3871
467,-7436,3871
467,-7436,3871
467,-7436,3871
439,-7322,3779
439,-7322,3779
439,-7322,3779
436,-7244,3761
436,-7244,3761
436,-7244,3761
436,-7244,3761
397,-7131,3702
397,-7131,3702
397,-7131,3702
410,-7054,3655
410,-7054,3655
410,-7054,3655
423,-6944,3659
423,-6944,3659
423,-6944,3659
423,-6944,3659
419,-6860,3613
419,-6860,3613
419,-6860,3613
416,-6764,3582
416,-6764,3582
416,-6764,3582
416,-6764,3582
408,-6687,3559
408,-6687,3559
408,-6687,3559
407,-6615,3543
407,-6615,3543
407,-6615,3543
407,-6615,3543
452,-6548,3510
452,-6548,3510
452,-6548,3510
477,-6503,3530
477,-6503,3530
477,-6503,3530
477,-6503,3530
496,-6459,3512
496,-6459,3512
496,-6459,3512
493,-6377,3522
493,-6377,3522
493,-6377,3522
493,-6377,3522
457,-6326,3526
457,-6326,3526
457,-6326,3526
444,-6284,3558
444,-6284,3558
444,-6284,3558
444,-6284,3558
418,-6165,3550
418,-6165,3550
418,-6165,3550
418,-6165,3550
403,-6087,3572
403,-6087,3572
403,-6087,3572
379,-6046,3549
379,-6046,3549
379,-6046,3549
379,-6046,3549
364,-5975,3557
364,-5975,3557
364,-5975,3557
352,-5877,3585
352,-5877,3585
352,-5877,3585
352,-5877,3585
348,-5819,3619
348,-5819,3619
348,-5819,3619
327,-5753,3632
327,-5753,3632
327,-5753,3632
327,-5753,3632
334,-5694,3633
334,-5694,3633
334,-5694,3633
315,-5640,3696
315,-5640,3696
315,-5640,3696
315,-5640,3696
289,-5554,3684
289,-5554,3684
289,-5554,3684
289,-5519,3719
289,-5519,3719
289,-5519,3719
289,-5519,3719
254,-5495,3741
254,-5495,3741
254,-5495,3741
243,-5458,3766
243,-5458,3766
243,-5458,3766
243,-5421,3765
202,-5421,3765
202,-5421,3765
202,-5421,3765
209,-5415,3822
209,-5415,3822
209,-5415,3822
209,-5415,3822
199,-5369,3859
199,-5369,3859
199,-5369,3859
187,-5334,3840
187,-5334,3840
187,-5334,3840
163,-5298,3908
163,-5298,3908
163,-5298,3908
163,-5298,3908
193,-5234,3922
193,-5234,3922
193,-5234,3922
180,-5151,3952
180,-5151,3952
180,-5151,3952
180,-5151,3952
163,-5077,4010
163,-5077,4010
163,-5077,4010
187,-5016,4029
187,-5016,4029
187,-5016,4029
187,-5016,4029
200,-4963,4073
200,-4963,4073
200,-4963,4073
198,-4920,4118
198,-4920,4118
198,-4920,4118
198,-4920,4118
186,-4867,4112
186,-4867,4112
186,-4867,4112
221,-4795,4152
221,-4795,4152
221,-4795,4152
230,-4746,4177
230,-4746,4177
230,-4746,4177
230,-4746,4177
236,-4713,4224
236,-4713,4224
236,-4713,4224
261,-4626,4250
261,-4626,4250
261,-4626,4250
261,-4626,4250
277,-4569,4324
277,-4569,4324
277,-4569,4324
292,-4511,4318
292,-4511,4318
292,-4511,4318
307,-4474,4358
307,-4474,4358
307,-4474,4358
307,-4474,4358
337,-4406,4421
337,-4406,4421
337,-4406,4421
379,-4382,4490
379,-4382,4490
379,-4382,4490
379,-4382,4490
385,-4322,4543
385,-4322,4543
385,-4322,4543
394,-4255,4560
394,-4255,4560
394,-4255,4560
394,-4255,4560
407,-4231,4595
407,-4231,4595
407,-4231,4595
454,-4176,4662
454,-4176,4662
454,-4176,4662
523,-4136,4675
523,-4136,4675
523,-4136,4675
535,-4108,4724
535,-4108,4724
535,-4108,4724
535,-4108,4724
573,-4073,4736
573,-4073,4736
573,-4073,4736
638,-4034,4712
638,-4034,4712
638,-4034,4712
638,-4020,4704
671,-4020,4704
671,-4020,4704
671,-4020,4704
728,-3984,4750
728,-3984,4750
728,-3984,4750
767,-3962,4740
767,-3962,4740
767,-3962,4740
767,-3962,4740
803,-3968,4704
803,-3968,4704
803,-3968,4704
803,-3968,4704
838,-3942,4691
838,-3942,4691
838,-3942,4691
859,-3961,4662
859,-3961,4662
859,-3961,4662
859,-3961,4662
855,-3976,4699
855,-3976,4699
855,-3976,4699
855,-3976,4699
870,-3942,4707
870,-3942,4707
870,-3942,4707
885,-3939,4702
885,-3939,4702
885,-3939,4702
885,-3939,4702
910,-3920,4706
910,-3920,4706
910,-3920,4706
910,-3920,4706
902,-3899,4745
902,-3899,4745
902,-3899,4745
911,-3902,4703
911,-3902,4703
911,-3902,4703
911,-3902,4703
961,-3849,4782
961,-3849,4782
961,-3849,4782
952,-3857,4764
952,-3857,4764
952,-3857,4764
952,-3857,4764
998,-3851,4775
998,-3851,4775
998,-3851,4775
1000,-3840,4815
1000,-3840,4815
1000,-3840,4815
1000,-3840,4815
1012,-3808,4820
1012,-3808,4820
1012,-3808,4820
1023,-3831,4830
1093,-3780,4877
1093,-3780,4877
1093,-3780,4877
1093,-3780,4877
1097,-3790,4851
1097,-3790,4851
1097,-3790,4851
1124,-3790,4860
1124,-3790,4860
1124,-3790,4860
1124,-3790,4860
1124,-3768,4886
1124,-3768,4886
1124,-3768,4886
1112,-3763,4860
1112,-3763,4860
1112,-3763,4860
1112,-3763,4860
1137,-3753,4880
1137,-3753,4880
1137,-3753,4880
1115,-3753,4921
1115,-3753,4921
1115,-3753,4921
1115,-3753,4921
1138,-3777,4880
1138,-3777,4880
1138,-3777,4880
1138,-3777,4880
1094,-3803,4904
1094,-3803,4904
1094,-3803,4904
1094,-3803,4904
1111,-3762,4853
1111,-3762,4853
1111,-3762,4853
1087,-3789,4914
1087,-3789,4914
1087,-3789,4914
1087,-3789,4914
1106,-3778,4892
1106,-3778,4892
1106,-3778,4892
1106,-3778,4892
1137,-3794,4853
1137,-3794,4853
1137,-3794,4853
1137,-3794,4853
1167,-3785,4793
1167,-3785,4793
1167,-3785,4793
1176,-3771,4760
1176,-3771,4760
1176,-3771,4760
1176,-3771,4760
1243,-3795,4769
1243,-3795,4769
1243,-3795,4769
1243,-3795,4769
1245,-3775,4737
1245,-3775,4737
1245,-3775,4737
1245,-3775,4737
1260,-3760,4735
1260,-3760,4735
1260,-3760,4735
1264,-3746,4766
1264,-3746,4766
1264,-3746,4766
1264,-3746,4766
1242,-3763,4765
1242,-3763,4765
1242,-3763,4765
1242,-3763,4765
1223,-3764,4753
1223,-3764,4753
1223,-3764,4753
1229,-3789,4764
1229,-3789,4764
1229,-3789,4764
1229,-3789,4764
1237,-3780,4742
1237,-3780,4742
1237,-3780,4742
1221,-3776,4745
1221,-3776,4745
1221,-3776,4745
1221,-3776,4745
1167,-3785,4769
1167,-3785,4769
1167,-3785,4769
1167,-3785,4769
1203,-3799,4785
1203,-3799,4785
1203,-3799,4785
1200,-3795,4785
1200,-3795,4785
1200,-3795,4785
1200,-3795,4785
1201,-3760,4789
1201,-3760,4789
1201,-3760,4789
1197,-3774,4797
1197,-3774,4797
1197,-3774,4797
1197,-3774,4797
1204,-3768,4785
1204,-3768,4785
1204,-3768,4785
1239,-3742,4805
1239,-3742,4805
1239,-3742,4805
1289,-3738,4781
1289,-3738,4781
1289,-3738,4781
1289,-3738,4781
1330,-3739,4741
1330,-3739,4741
1330,-3739,4741
1330,-3739,4756
1372,-3735,4756
1372,-3735,4756
1372,-3735,4756
1448,-3716,4734
1448,-3716,4734
1448,-3716,4734
1495,-3724,4739
1495,-3724,4739
1495,-3724,4739
1495,-3724,4739
1595,-3736,4776
1595,-3736,4776
1595,-3736,4776
1638,-3699,4775
1638,-3699,4775
1638,-3699,4775
1638,-3699,4775
1724,-3687,4811
1724,-3687,4811
1724,-3687,4811
1799,-3698,4808
1799,-3698,4808
1799,-3698,4808
1799,-3698,4808
1873,-3695,4791
1873,-3695,4791
1873,-3695,4791
1985,-3675,4824
1985,-3675,4824
1985,-3675,4824
1985,-3675,4824
2061,-3661,4795
2061,-3661,4795
2061,-3661,4795
2125,-3679,4830
2125,-3679,4830
2125,-3679,4830
2210,-3687,4806
2210,-3687,4806
2210,-3687,4806
2210,-3687,4806
2305,-3686,4797
2305,-3686,4797
2305,-3686,4797
2367,-3705,4768
2367,-3705,4768
2367,-3705,4768
2367,-3705,4768
2455,-3719,4778
2455,-3719,4778
2455,-3719,4778
2509,-3750,4821
2509,-3750,4821
2509,-3750,4821
2509,-3750,4821
2621,-3768,4783
2621,-3768,4783
2621,-3768,4783
2729,-3828,4767
2729,-3828,4767
2729,-3828,4767
2729,-3828,4767
2836,-3840,4806
2836,-3840,4806
2836,-3840,4806
2910,-3874,4831
2910,-3874,4831
2910,-3874,4831
2910,-3874,4831
3044,-3907,4857
3044,-3907,4857
3044,-3907,4857
3137,-3952,4845
3137,-3952,4845
3137,-3952,4845
3137,-3952,4845
3211,-3987,4845
3211,-3987,4845
3211,-3987,4845
3288,-4008,4869
3288,-4008,4869
3288,-4008,4869
3288,-4008,4869
3392,-4065,4854
3392,-4065,4854
3392,-4065,4854
3491,-4089,4868
3491,-4089,4868
3491,-4089,4868
3491,-4089,4868
3540,-4174,4899
3540,-4174,4899
3540,-4174,4899
3602,-4202,4889
3602,-4202,4889
3602,-4202,4889
3602,-4202,4889
3672,-4259,4909
3672,-4259,4909
3672,-4259,4909
3731,-4309,4919
3731,-4309,4919
3731,-4309,4919
3767,-4336,4911
3767,-4336,4911
3767,-4336,4911
3767,-4336,4911
3816,-4354,4902
3816,-4354,4902
3816,-4354,4902
3857,-4382,4888
